year,record_type,job_category,company_size,source_item,nominal_wage,daily_wage,hourly_wage,source_file,cpi,real_wage,real_wage_growth
2021,job_category,財物及損失鑑價人員,,財物及損失鑑價人員,30000,,,raw_wages_2021.csv,100,30000,-9.773208206826755
2022,job_category,財物及損失鑑價人員,,財物及損失鑑價人員,35200,,,raw_wages_2022.csv,102.94666666666667,34192.462116306175,13.974873721020575
2023,job_category,財物及損失鑑價人員,,財物及損失鑑價人員,36007,,,raw_wages_2023.csv,105.5125,34125.814476957705,-0.19491909977633615
2024,job_category,財物及損失鑑價人員,,財物及損失鑑價人員,36781,,,raw_wages_2024.csv,107.81333333333333,34115.44645065545,-0.030381769523057933
2015,job_category,買賣經紀人,,買賣經紀人,28000,,,raw_wages_2015.csv,94.53999999999999,29617.09329384388,
2016,job_category,買賣經紀人,,買賣經紀人,22000,,,raw_wages_2016.csv,95.85666666666667,22950.933685711305,-22.507811762601904
2017,job_category,買賣經紀人,,買賣經紀人,26727,,,raw_wages_2017.csv,96.4525,27710.012700552084,20.735884125723693
2018,job_category,買賣經紀人,,買賣經紀人,31000,,,raw_wages_2018.csv,97.755,31711.932893458135,14.442144924842705
2019,job_category,買賣經紀人,,買賣經紀人,38333,,,raw_wages_2019.csv,98.30166666666666,38995.26966311185,22.96718019088706
2020,job_category,買賣經紀人,,買賣經紀人,26098,,,raw_wages_2020.csv,98.0675,26612.28235654014,-31.75510110213593
2021,job_category,買賣經紀人,,買賣經紀人,27900,,,raw_wages_2021.csv,100,27900,4.838809487317031
2022,job_category,買賣經紀人,,買賣經紀人,28400,,,raw_wages_2022.csv,102.94666666666667,27587.10011656521,-1.1215049585476367
2023,job_category,買賣經紀人,,買賣經紀人,29540,,,raw_wages_2023.csv,105.5125,27996.68285748134,1.484689362729319
2024,job_category,買賣經紀人,,買賣經紀人,30176,,,raw_wages_2024.csv,107.81333333333333,27989.116992332423,-0.02702414849441448
2015,job_category,資料庫及網路專業人員,,資料庫及網路專業人員,41733,,,raw_wages_2015.csv,94.53999999999999,44143.21980114238,
2016,job_category,資料庫及網路專業人員,,資料庫及網路專業人員,38373,,,raw_wages_2016.csv,95.85666666666667,40031.64446917272,-9.314171803714366
2017,job_category,資料庫及網路專業人員,,資料庫及網路專業人員,38750,,,raw_wages_2017.csv,96.4525,40175.21577978798,0.35864454862906125
2018,job_category,資料庫及網路專業人員,,資料庫及網路專業人員,41501,,,raw_wages_2018.csv,97.755,42454.09441972277,5.672349471440286
2019,job_category,資料庫及網路專業人員,,資料庫及網路專業人員,38951,,,raw_wages_2019.csv,98.30166666666666,39623.946694698294,-6.666371674411897
2020,job_category,資料庫及網路專業人員,,資料庫及網路專業人員,42522,,,raw_wages_2020.csv,98.0675,43359.93066000459,9.428601330634677
2021,job_category,資料庫及網路專業人員,,資料庫及網路專業人員,39354,,,raw_wages_2021.csv,100,39354,-9.238784746719341
2022,job_category,資料庫及網路專業人員,,資料庫及網路專業人員,42370,1600,,raw_wages_2022.csv,102.94666666666667,41157.23351897423,4.5820844614886225
2023,job_category,資料庫及網路專業人員,,資料庫及網路專業人員,44060,,,raw_wages_2023.csv,105.5125,41758.08553488924,1.4598940806796579
2024,job_category,資料庫及網路專業人員,,資料庫及網路專業人員,45672,,,raw_wages_2024.csv,107.81333333333333,42362.10734603018,1.4464786960510345
2015,job_category,資訊及通訊技術員,,資訊及通訊技術員,28447,1000,,raw_wages_2015.csv,94.53999999999999,30089.909033213455,
2016,job_category,資訊及通訊技術員,,資訊及通訊技術員,28734,,120,raw_wages_2016.csv,95.85666666666667,29976.005842055845,-0.3785428232165211
2017,job_category,資訊及通訊技術員,,資訊及通訊技術員,29483,,150,raw_wages_2017.csv,96.4525,30567.377724786813,1.972817478909361
2018,job_category,資訊及通訊技術員,,資訊及通訊技術員,32924,,141,raw_wages_2018.csv,97.755,33680.11866400696,10.183212205003933
2019,job_category,資訊及通訊技術員,,資訊及通訊技術員,34980,,,raw_wages_2019.csv,98.30166666666666,35584.34071989285,5.653846041584409
2020,job_category,資訊及通訊技術員,,資訊及通訊技術員,31575,,,raw_wages_2020.csv,98.0675,32197.211104596325,-9.518595951963228
2021,job_category,資訊及通訊技術員,,資訊及通訊技術員,34251,,164,raw_wages_2021.csv,100,34251,6.37877885985747
2022,job_category,資訊及通訊技術員,,資訊及通訊技術員,36659,,170,raw_wages_2022.csv,102.94666666666667,35609.70081595648,3.9668938599062287
2023,job_category,資訊及通訊技術員,,資訊及通訊技術員,34460,910,178,raw_wages_2023.csv,105.5125,32659.63748371046,-8.284437287167867
2024,job_category,資訊及通訊技術員,,資訊及通訊技術員,34576,,190,raw_wages_2024.csv,107.81333333333333,32070.24486767252,-1.8046514335375186
2015,job_category,軟體與應用程式開發人員及分析師,,軟體與應用程式開發人員及分析師,37298,5000,,raw_wages_2015.csv,94.53999999999999,39452.08377406389,
2016,job_category,軟體與應用程式開發人員及分析師,,軟體與應用程式開發人員及分析師,38838,,,raw_wages_2016.csv,95.85666666666667,40516.74374934798,2.698615316192776
2017,job_category,軟體與應用程式開發人員及分析師,,軟體與應用程式開發人員及分析師,42206,,,raw_wages_2017.csv,96.4525,43758.32663746404,8.000600710090922
2018,job_category,軟體與應用程式開發人員及分析師,,軟體與應用程式開發人員及分析師,43203,,140,raw_wages_2018.csv,97.755,44195.18183213135,0.998336152766166
2019,job_category,軟體與應用程式開發人員及分析師,,軟體與應用程式開發人員及分析師,45980,,,raw_wages_2019.csv,98.30166666666666,46774.384971431486,5.8359373858825725
2020,job_category,軟體與應用程式開發人員及分析師,,軟體與應用程式開發人員及分析師,44999,,,raw_wages_2020.csv,98.0675,45885.74196344355,-1.89984969023258
2021,job_category,軟體與應用程式開發人員及分析師,,軟體與應用程式開發人員及分析師,49674,,195,raw_wages_2021.csv,100,49674,8.25585001888931
2022,job_category,軟體與應用程式開發人員及分析師,,軟體與應用程式開發人員及分析師,48986,,,raw_wages_2022.csv,102.94666666666667,47583.862194016314,-4.2077098803875
2023,job_category,軟體與應用程式開發人員及分析師,,軟體與應用程式開發人員及分析師,49954,,,raw_wages_2023.csv,105.5125,47344.15353631086,-0.503760406685938
2024,job_category,軟體與應用程式開發人員及分析師,,軟體與應用程式開發人員及分析師,49845,,,raw_wages_2024.csv,107.81333333333333,46232.68612416522,-2.3476339296956583
2015,job_category,辦公室監督人員,,辦公室監督人員,42807,,,raw_wages_2015.csv,94.53999999999999,45279.24687962767,
2016,job_category,辦公室監督人員,,辦公室監督人員,47429,,,raw_wages_2016.csv,95.85666666666667,49479.08335361825,9.27541150398461
2017,job_category,辦公室監督人員,,辦公室監督人員,50199,,,raw_wages_2017.csv,96.4525,52045.307275601976,5.186482343747922
2018,job_category,辦公室監督人員,,辦公室監督人員,48386,,,raw_wages_2018.csv,97.755,49497.21241880211,-4.895916635301278
2019,job_category,辦公室監督人員,,辦公室監督人員,50486,,,raw_wages_2019.csv,98.30166666666666,51358.23400756176,3.7598513084197815
2020,job_category,辦公室監督人員,,辦公室監督人員,41904,,,raw_wages_2020.csv,98.0675,42729.75246641344,-16.80058068172262
2021,job_category,辦公室監督人員,,辦公室監督人員,43123,,,raw_wages_2021.csv,100,43123,0.9203131562619316
2022,job_category,辦公室監督人員,,辦公室監督人員,44114,2350,,raw_wages_2022.csv,102.94666666666667,42851.31459655485,-0.6300243569444475
2023,job_category,辦公室監督人員,,辦公室監督人員,45930,,,raw_wages_2023.csv,105.5125,43530.38739485843,1.5847187062918655
2024,job_category,辦公室監督人員,,辦公室監督人員,42191,,,raw_wages_2024.csv,107.81333333333333,39133.37867919861,-10.101009843480435
2015,job_category,運動及健身工作人員,,運動及健身工作人員,24000,,120,raw_wages_2015.csv,94.53999999999999,25386.079966151898,
2016,job_category,運動及健身工作人員,,運動及健身工作人員,28137,,,raw_wages_2016.csv,95.85666666666667,29353.200959766316,15.627150780679466
2017,job_category,運動及健身工作人員,,運動及健身工作人員,23786,,,raw_wages_2017.csv,96.4525,24660.843420336434,-15.985846129223102
2019,job_category,運動及健身工作人員,,運動及健身工作人員,24897,,150,raw_wages_2019.csv,98.30166666666666,25327.13924823248,2.701837145385677
2020,job_category,運動及健身工作人員,,運動及健身工作人員,24592,,158,raw_wages_2020.csv,98.0675,25076.60539934229,-0.9891912641009193
2021,job_category,運動及健身工作人員,,運動及健身工作人員,27864,,,raw_wages_2021.csv,100,27864,11.115518054651918
2022,job_category,運動及健身工作人員,,運動及健身工作人員,34978,,168,raw_wages_2022.csv,102.94666666666667,33976.81647454993,21.938043620980217
2023,job_category,運動及健身工作人員,,運動及健身工作人員,31682,,,raw_wages_2023.csv,105.5125,30026.774078900606,-11.625698948599473
2024,job_category,運動及健身工作人員,,運動及健身工作人員,30698,,744,raw_wages_2024.csv,107.81333333333333,28473.287162997774,-5.173672375929472
2015,job_category,都市及交通規劃師,,都市及交通規劃師,40000,,,raw_wages_2015.csv,94.53999999999999,42310.13327691983,
2017,job_category,都市及交通規劃師,,都市及交通規劃師,42000,,,raw_wages_2017.csv,96.4525,43544.75000647987,2.9180166403151686
2018,job_category,都市及交通規劃師,,都市及交通規劃師,55000,,,raw_wages_2018.csv,97.755,56263.10674645798,29.207554844350913
2019,job_category,都市及交通規劃師,,都市及交通規劃師,43606,,,raw_wages_2019.csv,98.30166666666666,44359.36996659941,-21.15726888936499
2020,job_category,都市及交通規劃師,,都市及交通規劃師,58450,,,raw_wages_2020.csv,98.0675,59601.80487929233,34.361252028984566
2021,job_category,都市及交通規劃師,,都市及交通規劃師,37000,,,raw_wages_2021.csv,100,37000,-37.92134302822926
2022,job_category,都市及交通規劃師,,都市及交通規劃師,37490,,,raw_wages_2022.csv,102.94666666666667,36416.91490739542,-1.575905655688059
2023,job_category,都市及交通規劃師,,都市及交通規劃師,45764,,,raw_wages_2023.csv,105.5125,43373.06006397346,19.10141255585991
2024,job_category,都市及交通規劃師,,都市及交通規劃師,41961,,,raw_wages_2024.csv,107.81333333333333,38920.04699480584,-10.266771730192925
2015,job_category,醫學及病理檢驗技術員,,醫學及病理檢驗技術員,31547,,240,raw_wages_2015.csv,94.53999999999999,33368.94436217474,
2016,job_category,醫學及病理檢驗技術員,,醫學及病理檢驗技術員,28286,,,raw_wages_2016.csv,95.85666666666667,29508.641374274088,-11.568549924751249
2017,job_category,醫學及病理檢驗技術員,,醫學及病理檢驗技術員,33388,,177,raw_wages_2017.csv,96.4525,34616.00269562739,17.30801922248424
2018,job_category,醫學及病理檢驗技術員,,醫學及病理檢驗技術員,29617,,,raw_wages_2018.csv,97.755,30297.171500179018,-12.476400679255528
2019,job_category,醫學及病理檢驗技術員,,醫學及病理檢驗技術員,34651,,,raw_wages_2019.csv,98.30166666666666,35249.656669096825,16.34636147103219
2020,job_category,醫學及病理檢驗技術員,,醫學及病理檢驗技術員,37578,,177,raw_wages_2020.csv,98.0675,38318.50511127539,8.7060378232535
2021,job_category,醫學及病理檢驗技術員,,醫學及病理檢驗技術員,34495,,200,raw_wages_2021.csv,100,34495,-9.978220967055185
2022,job_category,醫學及病理檢驗技術員,,醫學及病理檢驗技術員,34249,,177,raw_wages_2022.csv,102.94666666666667,33268.68281310711,-3.555057796471639
2023,job_category,醫學及病理檢驗技術員,,醫學及病理檢驗技術員,38329,,,raw_wages_2023.csv,105.5125,36326.50159933657,9.191282995504558
2024,job_category,醫學及病理檢驗技術員,,醫學及病理檢驗技術員,40500,,183,raw_wages_2024.csv,107.81333333333333,37564.92703438041,3.409151392289478
2015,job_category,醫學影像及治療設備技術員,,醫學影像及治療設備技術員,36196,,,raw_wages_2015.csv,94.53999999999999,38286.43960228475,
2016,job_category,醫學影像及治療設備技術員,,醫學影像及治療設備技術員,35864,,,raw_wages_2016.csv,95.85666666666667,37414.194804743194,-2.2782081765824636
2017,job_category,醫學影像及治療設備技術員,,醫學影像及治療設備技術員,33525,,176,raw_wages_2017.csv,96.4525,34758.04152302947,-7.09931964479159
2018,job_category,醫學影像及治療設備技術員,,醫學影像及治療設備技術員,32122,,150,raw_wages_2018.csv,97.755,32859.70027108588,-5.46158865333598
2019,job_category,醫學影像及治療設備技術員,,醫學影像及治療設備技術員,36905,,200,raw_wages_2019.csv,98.30166666666666,37542.59846391211,14.251189615831139
2020,job_category,醫學影像及治療設備技術員,,醫學影像及治療設備技術員,37972,,,raw_wages_2020.csv,98.0675,38720.26920233513,3.136891921732743
2021,job_category,醫學影像及治療設備技術員,,醫學影像及治療設備技術員,37329,,230,raw_wages_2021.csv,100,37329,-3.5931289502791564
2022,job_category,醫學影像及治療設備技術員,,醫學影像及治療設備技術員,36992,,,raw_wages_2022.csv,102.94666666666667,35933.16927859085,-3.7392663114713676
2023,job_category,醫學影像及治療設備技術員,,醫學影像及治療設備技術員,40361,,200,raw_wages_2023.csv,105.5125,38252.339770169405,6.454121743612307
2024,job_category,醫學影像及治療設備技術員,,醫學影像及治療設備技術員,44244,,,raw_wages_2024.csv,107.81333333333333,41037.5958446698,7.281269828813031
2015,job_category,醫師等醫療專業人員,,醫師等醫療專業人員,58961,,,raw_wages_2015.csv,94.53999999999999,62366.194203511746,
2016,job_category,醫師等醫療專業人員,,醫師等醫療專業人員,78654,,,raw_wages_2016.csv,95.85666666666667,82053.76082345168,31.56768962957075
2017,job_category,醫師等醫療專業人員,,醫師等醫療專業人員,74883,,,raw_wages_2017.csv,96.4525,77637.17892226744,-5.382546585143166
2018,job_category,醫師等醫療專業人員,,醫師等醫療專業人員,138136,,,raw_wages_2018.csv,97.755,141308.37297324944,82.01121541875114
2019,job_category,醫師等醫療專業人員,,醫師等醫療專業人員,121665,,,raw_wages_2019.csv,98.30166666666666,123766.97580576797,-12.41355823324225
2020,job_category,醫師等醫療專業人員,,醫師等醫療專業人員,99190,,,raw_wages_2020.csv,98.0675,101144.61977719428,-18.278184371310623
2021,job_category,醫師等醫療專業人員,,醫師等醫療專業人員,76438,,,raw_wages_2021.csv,100,76438,-24.427023238229662
2022,job_category,醫師等醫療專業人員,,醫師等醫療專業人員,97134,,,raw_wages_2022.csv,102.94666666666667,94353.71065924103,23.438225305791647
2023,job_category,醫師等醫療專業人員,,醫師等醫療專業人員,94245,,1000,raw_wages_2023.csv,105.5125,89321.17047743157,-5.333696095943175
2024,job_category,醫師等醫療專業人員,,醫師等醫療專業人員,108318,,,raw_wages_2024.csv,107.81333333333333,100468.09300024735,12.47959746075229
2015,job_category,金屬製造及表面處理設備操作人員,,金屬製造及表面處理設備操作人員,23964,1513,,raw_wages_2015.csv,94.53999999999999,25348.000846202667,
2016,job_category,金屬製造及表面處理設備操作人員,,金屬製造及表面處理設備操作人員,22958,1103,130,raw_wages_2016.csv,95.85666666666667,23950.342525298187,-5.51387988892963
2017,job_category,金屬製造及表面處理設備操作人員,,金屬製造及表面處理設備操作人員,24768,1063,,raw_wages_2017.csv,96.4525,25678.961146678415,7.217511062960069
2018,job_category,金屬製造及表面處理設備操作人員,,金屬製造及表面處理設備操作人員,25445,1364,,raw_wages_2018.csv,97.755,26029.35911206588,1.3645332589039993
2019,job_category,金屬製造及表面處理設備操作人員,,金屬製造及表面處理設備操作人員,29496,29630,,raw_wages_2019.csv,98.30166666666666,30005.595022125774,15.275965470147579
2020,job_category,金屬製造及表面處理設備操作人員,,金屬製造及表面處理設備操作人員,27099,869,158,raw_wages_2020.csv,98.0675,27633.00787722742,-7.907149127183899
2021,job_category,金屬製造及表面處理設備操作人員,,金屬製造及表面處理設備操作人員,26737,1220,160,raw_wages_2021.csv,100,26737,-3.242527491789371
2022,job_category,金屬製造及表面處理設備操作人員,,金屬製造及表面處理設備操作人員,28009,1430,,raw_wages_2022.csv,102.94666666666667,27207.291801580108,1.7589550120810316
2023,job_category,金屬製造及表面處理設備操作人員,,金屬製造及表面處理設備操作人員,27447,1556,176,raw_wages_2023.csv,105.5125,26013.031631323305,-4.389485653208025
2024,job_category,金屬製造及表面處理設備操作人員,,金屬製造及表面處理設備操作人員,29224,,,raw_wages_2024.csv,107.81333333333333,27106.109324758843,4.202038843174738
2015,job_category,金屬鑄模、焊接、板金及有關工作人員,,金屬鑄模、焊接、板金及有關工作人員,24712,2083,,raw_wages_2015.csv,94.53999999999999,26139.200338481067,
2016,job_category,金屬鑄模、焊接、板金及有關工作人員,,金屬鑄模、焊接、板金及有關工作人員,27635,1363,,raw_wages_2016.csv,95.85666666666667,28829.50238202872,10.292212495831787
2017,job_category,金屬鑄模、焊接、板金及有關工作人員,,金屬鑄模、焊接、板金及有關工作人員,26921,1755,133,raw_wages_2017.csv,96.4525,27911.14797439154,-3.185467426623534
2018,job_category,金屬鑄模、焊接、板金及有關工作人員,,金屬鑄模、焊接、板金及有關工作人員,30429,1751,,raw_wages_2018.csv,97.755,31127.81954887218,11.524683891296528
2019,job_category,金屬鑄模、焊接、板金及有關工作人員,,金屬鑄模、焊接、板金及有關工作人員,28722,2087,,raw_wages_2019.csv,98.30166666666666,29218.222817517504,-6.134694813289176
2020,job_category,金屬鑄模、焊接、板金及有關工作人員,,金屬鑄模、焊接、板金及有關工作人員,30320,1701,,raw_wages_2020.csv,98.0675,30917.48030693145,5.815745536703809
2021,job_category,金屬鑄模、焊接、板金及有關工作人員,,金屬鑄模、焊接、板金及有關工作人員,30678,1718,165,raw_wages_2021.csv,100,30677.999999999996,-0.7745789907651845
2022,job_category,金屬鑄模、焊接、板金及有關工作人員,,金屬鑄模、焊接、板金及有關工作人員,30553,1539,,raw_wages_2022.csv,102.94666666666667,29678.474290894963,-3.258118877061844
2023,job_category,金屬鑄模、焊接、板金及有關工作人員,,金屬鑄模、焊接、板金及有關工作人員,31201,2405,,raw_wages_2023.csv,105.5125,29570.903921336332,-0.3624524916755356
2024,job_category,金屬鑄模、焊接、板金及有關工作人員,,金屬鑄模、焊接、板金及有關工作人員,31205,1893,,raw_wages_2024.csv,107.81333333333333,28943.544397724465,-2.121543275378901
2015,job_category,銀行櫃員、收帳員及有關事務人員,,銀行櫃員、收帳員及有關事務人員,27189,,,raw_wages_2015.csv,94.53999999999999,28759.25534165433,
2016,job_category,銀行櫃員、收帳員及有關事務人員,,銀行櫃員、收帳員及有關事務人員,31146,,,raw_wages_2016.csv,95.85666666666667,32492.26275341656,12.980194957813861
2017,job_category,銀行櫃員、收帳員及有關事務人員,,銀行櫃員、收帳員及有關事務人員,31293,,,raw_wages_2017.csv,96.4525,32443.949094113686,-0.14869281240744714
2018,job_category,銀行櫃員、收帳員及有關事務人員,,銀行櫃員、收帳員及有關事務人員,33343,,140,raw_wages_2018.csv,97.755,34108.74124085724,5.131287014149577
2019,job_category,銀行櫃員、收帳員及有關事務人員,,銀行櫃員、收帳員及有關事務人員,34562,,,raw_wages_2019.csv,98.30166666666666,35159.11903833438,3.0794973935271974
2020,job_category,銀行櫃員、收帳員及有關事務人員,,銀行櫃員、收帳員及有關事務人員,35839,,,raw_wages_2020.csv,98.0675,36545.23669921228,3.942412946600271
2021,job_category,銀行櫃員、收帳員及有關事務人員,,銀行櫃員、收帳員及有關事務人員,36177,,,raw_wages_2021.csv,100,36177,-1.0076188649236872
2022,job_category,銀行櫃員、收帳員及有關事務人員,,銀行櫃員、收帳員及有關事務人員,34977,,,raw_wages_2022.csv,102.94666666666667,33975.84509778526,-6.0844041855729785
2023,job_category,銀行櫃員、收帳員及有關事務人員,,銀行櫃員、收帳員及有關事務人員,36751,,,raw_wages_2023.csv,105.5125,34830.94420092406,2.5167853829029196
2024,job_category,銀行櫃員、收帳員及有關事務人員,,銀行櫃員、收帳員及有關事務人員,37001,,183,raw_wages_2024.csv,107.81333333333333,34319.50284442246,-1.468353408829015
2015,job_category,銷售及展示工作人員,,銷售及展示工作人員,24079,,122,raw_wages_2015.csv,94.53999999999999,25469.64247937381,
2016,job_category,銷售及展示工作人員,,銷售及展示工作人員,23731,960,124,raw_wages_2016.csv,95.85666666666667,24756.754877073407,-2.7989698044553424
2017,job_category,銷售及展示工作人員,,銷售及展示工作人員,24917,1200,134,raw_wages_2017.csv,96.4525,25833.441331225215,4.349061334968818
2018,job_category,銷售及展示工作人員,,銷售及展示工作人員,26189,1296,140,raw_wages_2018.csv,97.755,26790.44550150887,3.704516785097911
2019,job_category,銷售及展示工作人員,,銷售及展示工作人員,26745,1200,186,raw_wages_2019.csv,98.30166666666666,27207.06668249097,1.5551110598688522
2020,job_category,銷售及展示工作人員,,銷售及展示工作人員,27599,1088,159,raw_wages_2020.csv,98.0675,28142.86078466363,3.4395258889664992
2021,job_category,銷售及展示工作人員,,銷售及展示工作人員,26701,1026,162,raw_wages_2021.csv,100,26701,-5.123362531251152
2022,job_category,銷售及展示工作人員,,銷售及展示工作人員,27461,1700,172,raw_wages_2022.csv,102.94666666666667,26674.977334542156,-0.09745951633962635
2023,job_category,銷售及展示工作人員,,銷售及展示工作人員,28171,1486,178,raw_wages_2023.csv,105.5125,26699.20625518304,0.09083014518445065
2024,job_category,銷售及展示工作人員,,銷售及展示工作人員,29382,1455,190,raw_wages_2024.csv,107.81333333333333,27252.658916646054,2.0729180342414777
2015,job_category,鍛造、工具製造及有關工作人員,,鍛造、工具製造及有關工作人員,22994,1448,,raw_wages_2015.csv,94.53999999999999,24321.98011423736,
2016,job_category,鍛造、工具製造及有關工作人員,,鍛造、工具製造及有關工作人員,23988,943,122,raw_wages_2016.csv,95.85666666666667,25024.863511492855,2.889910253828587
2017,job_category,鍛造、工具製造及有關工作人員,,鍛造、工具製造及有關工作人員,25888,1277,,raw_wages_2017.csv,96.4525,26840.15448018455,7.2539495284679845
2018,job_category,鍛造、工具製造及有關工作人員,,鍛造、工具製造及有關工作人員,27862,1061,,raw_wages_2018.csv,97.755,28501.866912178404,6.191143323041071
2019,job_category,鍛造、工具製造及有關工作人員,,鍛造、工具製造及有關工作人員,30539,6864,200,raw_wages_2019.csv,98.30166666666666,31066.61467252166,8.99852549394713
2020,job_category,鍛造、工具製造及有關工作人員,,鍛造、工具製造及有關工作人員,27548,1183,,raw_wages_2020.csv,98.0675,28090.85578810513,-9.578639049618044
2021,job_category,鍛造、工具製造及有關工作人員,,鍛造、工具製造及有關工作人員,28100,1120,160,raw_wages_2021.csv,100,28100,0.03255227239726821
2022,job_category,鍛造、工具製造及有關工作人員,,鍛造、工具製造及有關工作人員,28680,1800,185,raw_wages_2022.csv,102.94666666666667,27859.08561067219,-0.8573465812377501
2023,job_category,鍛造、工具製造及有關工作人員,,鍛造、工具製造及有關工作人員,29482,1540,,raw_wages_2023.csv,105.5125,27941.713067172135,0.29659069811067695
2024,job_category,鍛造、工具製造及有關工作人員,,鍛造、工具製造及有關工作人員,30183,,,raw_wages_2024.csv,107.81333333333333,27995.60969577047,0.1928894927407221
2015,job_category,電信工程師,,電信工程師,35862,,,raw_wages_2015.csv,94.53999999999999,37933.14998942247,
2016,job_category,電信工程師,,電信工程師,35876,,,raw_wages_2016.csv,95.85666666666667,37426.71349584449,-1.3350762953226902
2017,job_category,電信工程師,,電信工程師,42324,,,raw_wages_2017.csv,96.4525,43880.666649387,17.244242282344935
2018,job_category,電信工程師,,電信工程師,36450,,,raw_wages_2018.csv,97.755,37287.095289243516,-15.026142179714574
2019,job_category,電信工程師,,電信工程師,44550,,,raw_wages_2019.csv,98.30166666666666,45319.67921873146,21.5425306454621
2020,job_category,電信工程師,,電信工程師,37525,,,raw_wages_2020.csv,98.0675,38264.46070308716,-15.567670904272957
2021,job_category,電信工程師,,電信工程師,37654,,,raw_wages_2021.csv,100,37654,-1.595372551632257
2022,job_category,電信工程師,,電信工程師,40232,,,raw_wages_2022.csv,102.94666666666667,39080.42999611449,3.7882562174390344
2023,job_category,電信工程師,,電信工程師,49736,,,raw_wages_2023.csv,105.5125,47137.54294514868,20.616745900276044
2024,job_category,電信工程師,,電信工程師,61049,,,raw_wages_2024.csv,107.81333333333333,56624.721741281224,20.12658743620186
2015,job_category,電信工程技術員,,電信工程技術員,23686,,,raw_wages_2015.csv,94.53999999999999,25053.945419928077,
2016,job_category,電信工程技術員,,電信工程技術員,26122,,,raw_wages_2016.csv,95.85666666666667,27251.104079006847,8.769711206168495
2017,job_category,電信工程技術員,,電信工程技術員,29888,,,raw_wages_2017.csv,96.4525,30987.273528420723,13.710158086006018
2018,job_category,電信工程技術員,,電信工程技術員,28933,,,raw_wages_2018.csv,97.755,29597.463045368524,-4.485100897236094
2019,job_category,電信工程技術員,,電信工程技術員,30404,,,raw_wages_2019.csv,98.30166666666666,30929.28231125278,4.499775078163881
2020,job_category,電信工程技術員,,電信工程技術員,29863,,,raw_wages_2020.csv,98.0675,30451.47474953476,-1.5448388259050705
2021,job_category,電信工程技術員,,電信工程技術員,33160,,,raw_wages_2021.csv,100,33160,8.89456183236781
2022,job_category,電信工程技術員,,電信工程技術員,31607,,,raw_wages_2022.csv,102.94666666666667,30702.305400854813,-7.411624243501769
2023,job_category,電信工程技術員,,電信工程技術員,34251,,,raw_wages_2023.csv,105.5125,32461.556687596254,5.730029923721824
2024,job_category,電信工程技術員,,電信工程技術員,34156,,200,raw_wages_2024.csv,107.81333333333333,31680.682661390056,-2.4055347490608003
2015,job_category,電力設備裝修人員,,電力設備裝修人員,26937,1831,,raw_wages_2015.csv,94.53999999999999,28492.70150200973,
2016,job_category,電力設備裝修人員,,電力設備裝修人員,26128,1234,,raw_wages_2016.csv,95.85666666666667,27257.363424557498,-4.335629871267555
2017,job_category,電力設備裝修人員,,電力設備裝修人員,26161,1482,,raw_wages_2017.csv,96.4525,27123.195355226664,-0.49222687917773733
2018,job_category,電力設備裝修人員,,電力設備裝修人員,29822,2077,,raw_wages_2018.csv,97.755,30506.87944350673,12.475241371691936
2019,job_category,電力設備裝修人員,,電力設備裝修人員,31837,1952,,raw_wages_2019.csv,98.30166666666666,32387.03989420322,6.163070379512958
2020,job_category,電力設備裝修人員,,電力設備裝修人員,28513,1635,158,raw_wages_2020.csv,98.0675,29074.871899457008,-10.226831490515554
2021,job_category,電力設備裝修人員,,電力設備裝修人員,31347,1541,,raw_wages_2021.csv,100,31347.000000000004,7.814748448076325
2022,job_category,電力設備裝修人員,,電力設備裝修人員,35432,1960,,raw_wages_2022.csv,102.94666666666667,34417.82152570911,9.796221411009354
2023,job_category,電力設備裝修人員,,電力設備裝修人員,34903,1984,,raw_wages_2023.csv,105.5125,33079.49295107215,-3.888475549323378
2024,job_category,電力設備裝修人員,,電力設備裝修人員,31885,1850,,raw_wages_2024.csv,107.81333333333333,29574.264160277024,-10.596380047238652
2015,job_category,電子工程師,,電子工程師,40148,,,raw_wages_2015.csv,94.53999999999999,42466.680770044426,
2016,job_category,電子工程師,,電子工程師,43975,,,raw_wages_2016.csv,95.85666666666667,45875.78676496157,8.027719456995786
2017,job_category,電子工程師,,電子工程師,45882,,,raw_wages_2017.csv,96.4525,47569.52904279308,3.692017940769432
2018,job_category,電子工程師,,電子工程師,44743,,,raw_wages_2018.csv,97.755,45770.54882103217,-3.781791112841515
2019,job_category,電子工程師,,電子工程師,47746,,,raw_wages_2019.csv,98.30166666666666,48570.8957121785,6.118228780904489
2020,job_category,電子工程師,,電子工程師,48884,1600,,raw_wages_2020.csv,98.0675,49847.29905422286,2.6279180635417454
2021,job_category,電子工程師,,電子工程師,48166,,,raw_wages_2021.csv,100,48166,-3.372899005809671
2022,job_category,電子工程師,,電子工程師,51937,,,raw_wages_2022.csv,102.94666666666667,50450.39502655096,4.742754280095851
2023,job_category,電子工程師,,電子工程師,48170,,,raw_wages_2023.csv,105.5125,45653.35860680014,-9.508421920633614
2024,job_category,電子工程師,,電子工程師,55685,,,raw_wages_2024.csv,107.81333333333333,51649.45584961662,13.133967414006097
2015,job_category,電子工程技術員,,電子工程技術員,25054,,120,raw_wages_2015.csv,94.53999999999999,26500.95197799873,
